"id","instrument_id","open","close","low","high","volume","open_interest","datetime","net_diff","obi_max","obi_min","amom_sum","wall_ask","wall_bid"
"4165","ru2609","17755","17775","17750","17780","2347","205180","2026-05-11 13:40:00","119","0.2239","-0.1775","132","[]","[]"
"4166","ru2609","17780","17770","17770","17785","940","205310","2026-05-11 13:41:00","-59","0.0812","-0.1796","0","[]","[]"
"4167","ru2609","17770","17775","17770","17785","1699","205402","2026-05-11 13:42:00","204","0.0942","-0.2658","-65","[]","[]"
"4168","ru2609","17780","17760","17755","17780","992","205312","2026-05-11 13:43:00","137","0.1293","-0.1992","-12","[]","[]"
"4169","ru2609","17760","17760","17755","17760","639","205331","2026-05-11 13:44:00","0","0.1369","-0.0841","7","[]","[]"
"4170","ru2609","17755","17760","17755","17770","823","205299","2026-05-11 13:45:00","98","0.2241","-0.0894","1","[]","[]"
"4171","ru2609","17765","17765","17760","17765","420","205246","2026-05-11 13:46:00","-9","0.2245","0","0","[]","[]"
"4172","ru2609","17760","17780","17760","17785","1050","205188","2026-05-11 13:47:00","51","0.1793","-0.236","80","[]","[]"
"4173","ru2609","17785","17785","17780","17790","707","205236","2026-05-11 13:48:00","40","0.0055","-0.2566","53","[]","[]"
"4174","ru2609","17785","17785","17780","17795","625","205233","2026-05-11 13:49:00","66","0.0052","-0.2514","-5","[]","[]"
"4175","ru2609","17785","17780","17775","17785","730","205138","2026-05-11 13:50:00","-35","0.0176","-0.3261","6","[]","[]"
"4176","ru2609","17775","17790","17775","17795","910","205096","2026-05-11 13:51:00","62","0","-0.2899","101","[]","[]"
"4177","ru2609","17795","17805","17790","17805","1355","205140","2026-05-11 13:52:00","-32","0","-0.3306","100","[]","[]"
"4178","ru2609","17805","17795","17795","17810","1226","205195","2026-05-11 13:53:00","-102","0","-0.3634","5","[]","[]"
"4179","ru2609","17795","17810","17795","17810","1134","205316","2026-05-11 13:54:00","60","0","-0.2781","220","[]","[]"
"4180","ru2609","17805","17825","17805","17835","2580","205588","2026-05-11 13:55:00","51","0.2135","-0.2355","277","[]","[]"
"4181","ru2609","17830","17825","17815","17830","1137","205619","2026-05-11 13:56:00","79","0.065","-0.384","41","[]","[]"
"4182","ru2609","17825","17825","17820","17830","443","205682","2026-05-11 13:57:00","1","0","-0.2755","44","[]","[]"
"4183","ru2609","17830","17825","17820","17830","872","205775","2026-05-11 13:58:00","0","0.0389","-0.2544","37","[]","[]"
"4184","ru2609","17825","17815","17815","17830","955","205712","2026-05-11 13:59:00","-105","0.0758","-0.2382","9","[]","[]"
"4185","ru2609","17820","17815","17815","17825","367","205697","2026-05-11 14:00:00","-76","0","-0.1662","1","[]","[]"
"4186","ru2609","17815","17835","17815","17840","1092","205723","2026-05-11 14:01:00","160","0.0157","-0.2278","92","[]","[]"
"4187","ru2609","17835","17850","17830","17855","1785","205608","2026-05-11 14:02:00","376","0","-0.3226","82","[]","[]"
"4188","ru2609","17850","17845","17845","17860","1438","205611","2026-05-11 14:03:00","3","0.0623","-0.337","-24","[]","[]"
"4189","ru2609","17850","17845","17840","17855","749","205547","2026-05-11 14:04:00","52","0","-0.2849","-10","[]","[]"
"4190","ru2609","17850","17850","17845","17855","908","205669","2026-05-11 14:05:00","57","0","-0.3076","50","[]","[]"
"4191","ru2609","17850","17855","17850","17860","557","205716","2026-05-11 14:06:00","0","0","-0.4186","20","[]","[]"
"4192","ru2609","17855","17850","17845","17855","588","205751","2026-05-11 14:07:00","142","0","-0.3566","50","[]","[]"
"4193","ru2609","17850","17850","17850","17855","373","205799","2026-05-11 14:08:00","-81","0","-0.2426","-24","[]","[]"
"4194","ru2609","17850","17845","17845","17855","376","205766","2026-05-11 14:09:00","0","0","-0.2794","0","[]","[]"
"4195","ru2609","17845","17840","17835","17850","830","205827","2026-05-11 14:10:00","-60","0","-0.3091","33","[]","[]"
"4196","ru2609","17840","17840","17835","17850","504","205870","2026-05-11 14:11:00","-57","0","-0.2906","36","[]","[]"
"4197","ru2609","17840","17845","17835","17845","483","205799","2026-05-11 14:12:00","161","0","-0.285","8","[]","[]"
"4198","ru2609","17850","17845","17845","17860","1218","206014","2026-05-11 14:13:00","141","0.1441","-0.3989","302","[]","[]"
"4199","ru2609","17845","17860","17845","17875","1427","206064","2026-05-11 14:14:00","133","0","-0.4514","90","[]","[]"
"4200","ru2609","17860","17860","17855","17865","467","206145","2026-05-11 14:15:00","-99","0","-0.4173","-35","[]","[]"
"4201","ru2609","17860","17855","17850","17865","708","206227","2026-05-11 14:16:00","-128","0.0917","-0.3442","40","[]","[]"
"4202","ru2609","17850","17860","17850","17860","482","206299","2026-05-11 14:17:00","15","0.0669","-0.371","55","[]","[]"
"4203","ru2609","17855","17845","17845","17860","668","206153","2026-05-11 14:18:00","-52","0.1641","-0.3118","0","[]","[]"
"4204","ru2609","17845","17815","17815","17845","1697","205871","2026-05-11 14:19:00","10","0.136","-0.1082","-33","[]","[]"
"4205","ru2609","17815","17815","17815","17820","634","205868","2026-05-11 14:20:00","54","0.1159","-0.0923","27","[]","[]"
"4206","ru2609","17815","17805","17805","17820","1403","205742","2026-05-11 14:21:00","-198","0.0709","-0.1646","53","[]","[]"
"4207","ru2609","17805","17805","17805","17815","651","205717","2026-05-11 14:22:00","59","0.028","-0.2233","-26","[]","[]"
"4208","ru2609","17810","17815","17805","17820","652","205717","2026-05-11 14:23:00","35","0.0901","-0.1126","15","[]","[]"
"4209","ru2609","17815","17820","17810","17820","304","205686","2026-05-11 14:24:00","0","0.0974","-0.08","0","[]","[]"
"4210","ru2609","17815","17820","17810","17820","392","205656","2026-05-11 14:25:00","53","0.1291","-0.0664","39","[]","[]"
"4211","ru2609","17820","17820","17810","17820","499","205670","2026-05-11 14:26:00","0","0.1502","-0.0613","-27","[]","[]"
"4212","ru2609","17820","17820","17815","17825","696","205600","2026-05-11 14:27:00","0","0.136","-0.0791","23","[]","[]"
"4213","ru2609","17820","17815","17815","17820","51","205569","2026-05-11 14:28:00","0","0.0574","-0.0113","0","[]","[]"
"4214","ru2609","17815","17805","17805","17815","638","205413","2026-05-11 14:29:00","-53","0.0615","-0.0644","-40","[]","[]"
"4215","ru2609","17805","17810","17800","17815","858","205405","2026-05-11 14:30:00","-116","0.1779","-0.1199","69","[]","[]"
"4216","ru2609","17815","17810","17810","17820","338","205383","2026-05-11 14:31:00","-60","0","-0.2579","1","[]","[]"
"4217","ru2609","17815","17825","17815","17830","896","205240","2026-05-11 14:32:00","195","0.0106","-0.2389","56","[]","[]"
"4218","ru2609","17825","17805","17805","17830","551","205253","2026-05-11 14:33:00","-374","0.079","-0.3913","-28","[]","[]"
"4219","ru2609","17805","17805","17800","17810","791","205261","2026-05-11 14:34:00","-63","0.1584","-0.0936","59","[]","[]"
"4220","ru2609","17805","17810","17805","17815","620","205275","2026-05-11 14:35:00","-99","0.2774","-0.0089","-15","[]","[]"
"4221","ru2609","17805","17790","17785","17810","1213","205095","2026-05-11 14:36:00","-265","0.2109","-0.0408","-73","[]","[]"
